click_id,banner_id,campaign_id
133159,373,27
133160,189,38
133161,130,21
133162,421,13
133163,477,47
133164,276,31
133165,206,36
133166,451,39
133167,170,26
133168,420,41
133169,425,39
133170,248,3
133171,451,25
133172,467,43
133173,332,38
133174,307,6
133175,139,24
133176,302,29
133177,186,19
133178,474,8
133179,194,31
133180,489,15
133181,101,30
133182,258,21
133183,105,6
133184,373,23
133185,348,3
133186,168,5
133187,247,6
133188,277,14
133189,216,48
133190,245,31
133191,127,36
133192,228,18
133193,299,31
133194,364,5
133195,380,41
133196,465,10
133197,205,34
133198,468,46
133199,136,43
133200,231,14
133201,263,15
133202,199,30
133203,253,36
133204,138,19
133205,402,46
133206,500,19
133207,231,17
133208,167,27
133209,345,43
133210,347,22
133211,181,28
133212,498,29
133213,485,28
133214,264,5
133215,253,35
133216,399,13
133217,213,21
133218,371,27
133219,381,3
133220,278,26
133221,217,22
133222,236,49
133223,472,13
133224,497,28
133225,489,37
133226,306,33
133227,309,49
133228,375,30
133229,491,19
133230,141,30
133231,314,9
133232,258,6
133233,114,3
133234,141,31
133235,344,27
133236,139,41
133237,129,32
133238,318,2
133239,225,7
133240,241,39
133241,430,27
133242,404,3
133243,483,2
133244,175,13
133245,486,21
133246,101,13
133247,203,17
133248,332,10
133249,178,8
133250,266,33
133251,118,1
133252,179,18
133253,438,6
133254,194,1
133255,239,10
133256,136,37
133257,457,46
133258,340,25
133259,245,34
133260,497,13
133261,356,8
133262,377,26
133263,242,7
133264,328,11
133265,123,46
133266,277,39
133267,375,3
133268,297,46
133269,212,20
133270,323,9
133271,324,16
133272,147,26
133273,328,17
133274,189,9
133275,261,41
133276,400,13
133277,479,11
133278,409,26
133279,456,36
133280,267,36
133281,264,25
133282,361,2
133283,149,45
133284,326,16
133285,371,34
133286,300,35
133287,327,16
133288,236,35
133289,181,42
133290,330,29
133291,260,43
133292,473,1
133293,415,14
133294,488,38
133295,233,11
133296,462,18
133297,106,47
133298,492,7
133299,459,49
133300,184,4
133301,131,50
133302,421,12
133303,202,45
133304,392,42
133305,104,35
133306,346,45
133307,480,6
133308,113,27
133309,292,5
133310,111,25
133311,244,26
133312,365,8
133313,495,25
133314,205,1
133315,145,10
133316,271,6
133317,448,28
133318,491,18
133319,437,42
133320,404,5
133321,302,4
133322,143,27
133323,205,37
133324,414,9
133325,451,3
133326,186,29
133327,336,39
133328,125,34
133329,438,1
133330,357,15
133331,147,28
133332,243,36
133333,382,48
133334,435,28
133335,109,28
133336,243,17
133337,436,23
133338,222,39
133339,471,42
133340,375,17
133341,309,15
133342,293,39
133343,322,9
133344,451,1
133345,179,27
133346,317,45
133347,479,31
133348,103,27
133349,470,5
133350,236,28
133351,392,11
133352,166,35
133353,378,47
133354,425,32
133355,431,10
133356,261,21
133357,224,48
133358,216,50
133359,422,46
133360,128,38
133361,127,27
133362,458,1
133363,221,5
133364,482,19
133365,225,39
133366,433,12
133367,465,6
133368,456,38
133369,349,49
133370,469,1
133371,207,42
133372,398,36
133373,182,36
133374,325,24
133375,337,4
133376,337,5
133377,312,3
133378,388,11
133379,482,49
133380,367,47
133381,380,7
133382,420,42
133383,135,27
133384,269,1
133385,162,29
133386,474,19
133387,126,4
133388,356,22
133389,174,10
133390,182,2
133391,156,20
133392,151,47
133393,157,17
133394,168,31
133395,453,16
133396,230,34
133397,373,23
133398,159,30
133399,245,47
133400,335,8
133401,298,39
133402,329,26
133403,439,13
133404,332,8
133405,255,22
133406,203,1
133407,425,23
133408,328,22
133409,131,38
133410,175,19
133411,445,15
133412,297,6
133413,123,4
133414,132,20
133415,398,40
133416,144,42
133417,310,28
133418,180,4
133419,407,23
133420,214,24
133421,109,12
133422,491,46
133423,270,48
133424,456,41
133425,291,8
133426,280,50
133427,347,4
133428,144,44
133429,249,23
133430,124,48
133431,163,6
133432,338,48
133433,446,48
133434,145,7
133435,266,12
133436,402,7
133437,120,42
133438,134,23
133439,182,3
133440,271,25
133441,160,5
133442,338,19
133443,277,29
133444,380,46
133445,442,5
133446,336,20
133447,314,23
133448,268,46
133449,204,25
133450,290,11
133451,491,33
133452,276,47
133453,363,9
133454,459,19
133455,444,39
133456,354,48
133457,191,11
133458,138,39
133459,302,13
133460,474,10
133461,438,39
133462,362,46
133463,111,48
133464,106,42
133465,269,43
133466,388,18
133467,376,4
133468,283,14
133469,101,15
133470,175,24
133471,219,49
133472,161,46
133473,321,33
133474,182,4
133475,178,5
133476,125,46
133477,236,10
133478,154,22
133479,464,35
133480,246,7
133481,152,50
133482,441,35
133483,446,11
133484,178,25
133485,240,10
133486,493,45
133487,160,12
133488,387,26
133489,297,5
133490,203,42
133491,318,5
133492,384,16
133493,164,15
133494,399,22
133495,297,31
133496,176,36
133497,412,2
133498,171,6
133499,397,28
133500,335,19
133501,499,45
133502,345,39
133503,453,21
133504,494,49
133505,464,13
133506,340,33
133507,144,20
133508,396,47
133509,406,24
133510,272,39
133511,199,47
133512,174,25
133513,183,50
133514,279,37
133515,332,23
133516,241,22
133517,411,28
133518,139,41
133519,492,44
133520,145,11
133521,474,48
133522,319,29
133523,451,29
133524,213,8
133525,262,44
133526,298,7
133527,424,33
133528,447,17
133529,498,39
133530,383,16
133531,342,27
133532,353,36
133533,230,25
133534,489,50
133535,314,17
133536,292,11
133537,114,31
133538,255,19
133539,163,34
133540,261,21
133541,488,48
133542,463,44
133543,144,41
133544,398,23
133545,273,18
133546,253,34
133547,185,8
133548,393,42
133549,387,20
133550,271,15
133551,328,44
133552,123,22
133553,154,37
133554,453,2
133555,467,21
133556,484,8
133557,284,30
133558,201,3
133559,299,17
133560,404,9
133561,267,29
133562,125,45
133563,177,36
133564,180,37
133565,491,17
133566,315,32
133567,155,46
133568,337,39
133569,206,8
133570,114,23
133571,175,9
133572,112,40
133573,207,44
133574,191,13
133575,224,40
133576,108,9
133577,477,31
133578,171,41
133579,152,14
133580,206,48
133581,319,31
133582,265,39
133583,410,38
133584,454,16
133585,372,38
133586,423,22
133587,126,4
133588,442,15
133589,257,16
133590,109,29
133591,257,27
133592,203,15
133593,264,16
133594,295,30
133595,273,39
133596,330,45
133597,166,28
133598,439,38
133599,158,9
133600,137,23
133601,378,2
133602,408,28
133603,351,18
133604,329,27
133605,106,17
133606,483,39
133607,337,8
133608,387,40
133609,259,3
133610,167,6
133611,425,44
133612,171,21
133613,120,6
133614,235,9
133615,352,47
133616,299,7
133617,249,44
133618,230,12
133619,200,6
133620,198,12
133621,249,42
133622,316,15
133623,165,11
133624,200,46
133625,370,24
133626,452,38
133627,350,37
133628,250,6
133629,398,32
133630,326,34
133631,357,7
133632,197,10
133633,362,44
133634,492,49
133635,403,24
133636,393,22
133637,320,34
133638,436,25
133639,325,46
133640,407,12
133641,485,17
133642,242,1
133643,254,46
133644,205,13
133645,382,18
133646,212,39
133647,486,16
133648,489,23
133649,179,30
133650,208,4
133651,332,12
133652,317,48
133653,266,6
133654,332,49
133655,320,22
133656,370,33
133657,309,36
133658,278,9
133659,311,28
133660,436,43
133661,315,2
133662,476,35
133663,226,46
133664,464,48
133665,379,19
133666,150,43
133667,106,23
133668,389,41
133669,450,30
133670,260,8
133671,114,21
133672,383,13
133673,452,5
133674,126,39
133675,167,20
133676,108,38
133677,227,17
133678,312,38
133679,307,34
133680,430,48
133681,191,50
133682,235,50
133683,313,33
133684,494,2
133685,147,4
133686,350,15
133687,491,37
133688,304,5
133689,157,32
133690,458,42
133691,364,30
133692,226,28
133693,414,15
133694,467,18
133695,399,50
133696,491,40
133697,390,39
133698,106,1
133699,463,33
133700,407,20
133701,316,30
133702,415,1
133703,401,14
133704,470,43
133705,325,43
133706,260,24
133707,246,7
133708,165,34
133709,110,29
133710,347,1
133711,131,23
133712,222,40
133713,400,27
133714,159,8
133715,109,37
133716,111,37
133717,446,23
133718,284,17
133719,249,41
133720,442,12
133721,452,21
133722,310,13
133723,160,45
133724,113,31
133725,333,26
133726,349,6
133727,352,46
133728,496,12
133729,259,10
133730,279,41
133731,106,5
133732,159,30
133733,191,24
133734,414,8
133735,485,36
133736,108,8
133737,447,23
133738,331,17
133739,476,10
133740,100,8
133741,306,32
133742,172,38
133743,429,25
133744,367,48
133745,162,4
133746,129,21
133747,299,39
133748,180,40
133749,190,47
133750,255,21
133751,386,45
133752,410,5
133753,385,28
133754,485,2
133755,467,43
133756,142,30
133757,371,46
133758,182,11
133759,307,30
133760,122,32
133761,209,37
133762,127,31
133763,324,4
133764,312,17
133765,299,12
133766,355,45
133767,124,39
133768,180,22
133769,493,35
133770,405,42
133771,132,22
133772,258,5
133773,456,46
133774,295,5
133775,267,6
133776,276,25
133777,306,35
133778,247,19
133779,192,42
133780,424,14
133781,428,14
133782,116,9
133783,263,32
133784,214,21
133785,428,23
133786,313,46
133787,136,5
133788,231,46
133789,328,12
133790,258,36
133791,443,41
133792,290,45
133793,442,3
133794,107,6
133795,203,5
133796,364,45
133797,227,44
133798,221,44
133799,215,27
133800,189,1
133801,130,11
133802,280,23
133803,255,46
133804,484,39
133805,361,14
133806,469,11
133807,193,19
133808,455,1
133809,431,43
133810,484,12
133811,335,27
133812,122,9
133813,320,20
133814,190,30
133815,255,43
133816,328,25
133817,272,48
133818,403,10
133819,304,17
133820,482,20
133821,412,4
133822,490,7
133823,484,21
133824,320,33
133825,335,25
133826,355,4
133827,103,32
133828,422,35
133829,260,38
133830,275,25
133831,251,22
133832,497,7
133833,298,21
133834,440,36
133835,431,3
133836,326,43
133837,462,50
133838,320,45
133839,234,27
133840,428,34
133841,500,1
133842,257,31
133843,220,41
133844,282,34
133845,121,28
133846,376,16
133847,306,47
133848,250,28
133849,465,43
133850,213,36
133851,224,47
133852,102,50
133853,173,20
133854,284,1
133855,402,25
133856,483,8
133857,391,29
133858,146,16
133859,249,33
133860,256,21
133861,401,18
133862,378,40
133863,321,40
133864,424,41
133865,362,29
133866,463,32
133867,477,1
133868,351,8
133869,132,46
133870,358,42
133871,463,16
133872,380,8
133873,333,2
133874,217,47
133875,467,41
133876,420,28
133877,249,6
133878,449,17
133879,253,50
133880,242,25
133881,174,46
133882,152,6
133883,351,34
133884,344,28
133885,388,29
133886,449,37
133887,492,10
133888,264,35
133889,259,37
133890,437,50
133891,444,25
133892,282,7
133893,202,13
133894,172,1
133895,313,46
133896,437,50
133897,186,49
133898,322,33
133899,249,14
133900,147,16
133901,274,21
133902,264,41
133903,249,45
133904,182,3
133905,395,17
133906,144,34
133907,456,2
133908,362,48
133909,209,32
133910,239,30
133911,410,49
133912,432,17
133913,451,41
133914,172,24
133915,132,8
133916,218,37
133917,375,20
133918,119,33
133919,232,33
133920,151,8
133921,176,15
133922,484,14
133923,273,36
133924,197,34
133925,279,27
133926,411,48
133927,447,36
133928,212,30
133929,288,30
133930,421,28
133931,385,23
133932,254,4
133933,463,42
133934,213,44
133935,345,19
133936,314,44
133937,412,43
133938,422,50
133939,230,39
133940,178,13
133941,153,25
133942,256,3
133943,310,36
133944,360,24
133945,352,21
133946,404,45
133947,316,29
133948,257,1
133949,381,12
133950,374,20
133951,473,12
133952,489,25
133953,181,19
133954,268,28
133955,329,23
133956,425,41
133957,492,27
133958,152,38
133959,198,40
133960,324,36
133961,236,40
133962,392,12
133963,457,10
133964,446,23
133965,212,5
133966,459,13
133967,251,3
133968,128,11
133969,142,12
133970,286,5
133971,491,5
133972,430,9
133973,113,43
133974,126,33
133975,302,1
133976,263,45
133977,337,25
133978,203,7
133979,140,22
133980,272,17
133981,123,37
133982,267,35
133983,255,20
133984,284,28
133985,382,27
133986,374,31
133987,232,7
133988,382,43
133989,436,10
133990,207,11
133991,256,22
133992,269,37
133993,463,40
133994,128,19
133995,460,21
133996,221,31
133997,248,32
133998,457,28
133999,314,3
134000,120,40
134001,340,7
134002,432,19
134003,270,2
134004,103,43
134005,465,30
134006,134,46
134007,311,24
134008,198,9
134009,493,27
134010,280,20
134011,112,23
134012,449,44
134013,423,4
134014,149,7
134015,140,13
134016,130,37
134017,175,27
134018,444,37
134019,174,50
134020,186,48
134021,272,25
134022,179,26
134023,400,14
134024,296,23
134025,109,35
134026,111,38
134027,300,23
134028,428,4
134029,264,11
134030,225,32
134031,148,2
134032,379,50
134033,400,32
134034,451,50
134035,105,45
134036,407,44
134037,487,50
134038,312,5
134039,421,42
134040,474,7
134041,222,34
134042,273,24
134043,324,10
134044,320,3
134045,327,44
134046,189,8
134047,154,30
134048,246,26
134049,221,33
134050,457,44
134051,434,25
134052,206,41
134053,190,34
134054,279,19
134055,132,20
134056,493,10
134057,458,39
134058,172,38
134059,292,23
134060,498,23
134061,468,46
134062,268,31
134063,162,29
134064,275,25
134065,302,40
134066,348,3
134067,262,32
134068,306,50
134069,165,43
134070,250,34
134071,282,36
134072,288,23
134073,328,18
134074,241,10
134075,152,33
134076,288,16
134077,114,42
134078,349,38
134079,476,45
134080,100,31
134081,488,13
134082,270,36
134083,204,28
134084,190,25
134085,323,47
134086,165,22
134087,285,19
134088,359,44
134089,292,24
134090,142,28
134091,446,2
134092,251,16
134093,447,12
134094,402,34
134095,385,49
134096,458,9
134097,182,41
134098,288,41
134099,282,3
134100,479,7
134101,352,10
134102,151,23
134103,176,29
134104,430,30
134105,234,47
134106,405,13
134107,342,18
134108,488,31
134109,349,41
134110,246,4
134111,339,14
134112,186,7
134113,349,24
134114,448,36
134115,270,14
134116,166,9
134117,467,31
134118,492,28
134119,376,6
134120,467,47
134121,138,43
134122,306,28
134123,294,17
134124,313,23
134125,248,10
134126,448,1
134127,389,32
134128,367,1
134129,299,10
134130,292,26
134131,300,32
134132,389,38
134133,431,7
134134,187,26
134135,430,34
134136,122,42
134137,231,4
134138,163,7
134139,192,28
134140,391,34
134141,390,33
134142,143,38
134143,256,14
134144,464,39
134145,432,35
134146,170,27
134147,415,33
134148,467,32
134149,302,26
134150,193,8
134151,500,5
134152,450,34
134153,312,35
134154,109,21
134155,451,46
134156,374,18
134157,358,31
134158,194,43
134159,285,32
134160,287,45
134161,473,2
134162,215,33
134163,414,28
134164,151,8
134165,483,30
134166,238,20
134167,102,25
134168,306,35
134169,160,42
134170,268,39
134171,160,12
134172,422,37
134173,498,41
134174,170,19
134175,209,46
134176,418,9
134177,397,2
134178,429,14
134179,332,23
134180,348,9
134181,370,23
134182,394,29
134183,253,45
134184,323,14
134185,192,33
134186,410,50
134187,151,20
134188,327,47
134189,423,28
134190,393,7
134191,185,43
134192,258,28
134193,429,30
134194,484,9
134195,380,24
134196,215,25
134197,409,45
134198,326,1
134199,318,32
134200,448,21
134201,299,49
134202,121,16
134203,269,5
134204,379,16
134205,365,29
134206,155,12
134207,267,15
134208,306,16
134209,220,16
134210,223,21
134211,181,11
134212,247,5
134213,289,20
134214,149,19
134215,188,21
134216,405,9
134217,192,36
134218,153,37
134219,424,12
134220,284,22
134221,407,35
134222,353,17
134223,134,1
134224,221,49
134225,442,47
134226,120,4
134227,108,8
134228,234,39
134229,287,31
134230,191,5
134231,343,4
134232,303,25
134233,170,18
134234,140,16
134235,233,50
134236,121,10
134237,276,46
134238,473,7
134239,409,19
134240,485,41
134241,476,49
134242,475,15
134243,253,41
134244,248,19
134245,465,48
134246,480,3
134247,179,50
134248,152,46
134249,276,1
134250,368,20
134251,148,40
134252,207,28
134253,244,8
134254,112,30
134255,172,11
134256,273,43
134257,469,3
134258,218,25
134259,441,11
134260,396,8
134261,280,6
134262,190,32
134263,369,3
134264,485,3
134265,138,35
134266,278,41
134267,216,47
134268,163,36
134269,374,10
134270,377,17
134271,406,47
134272,322,33
134273,316,42
134274,391,7
134275,160,8
134276,445,48
134277,298,1
134278,303,49
134279,453,48
134280,375,6
134281,204,8
134282,398,23
134283,334,38
134284,254,38
134285,107,28
134286,142,6
134287,415,50
134288,173,38
134289,240,17
134290,367,8
134291,240,6
134292,196,16
134293,456,46
134294,125,21
134295,473,14
134296,391,3
134297,218,34
134298,268,15
134299,106,26
134300,174,46
134301,232,42
134302,469,28
134303,162,11
134304,142,22
134305,244,22
134306,319,24
134307,445,19
134308,372,24
134309,412,47
134310,248,10
134311,410,39
134312,441,6
134313,384,50
134314,328,4
134315,127,11
134316,184,24
134317,132,16
134318,467,13
134319,321,16
134320,404,34
134321,163,23
134322,246,12
134323,432,45
134324,198,36
134325,338,22
134326,354,9
134327,493,8
134328,255,28
134329,100,4
134330,341,10
134331,233,6
134332,151,39
134333,320,1
134334,291,43
134335,381,5
134336,314,11
134337,370,47
134338,257,43
134339,385,3
134340,196,33
134341,361,41
134342,315,27
134343,448,6
134344,279,16
134345,108,10
134346,282,26
134347,212,10
134348,301,35
134349,137,43
134350,335,23
134351,323,31
134352,396,16
134353,439,4
134354,352,3
134355,106,20
134356,230,18
134357,471,46
134358,429,50
134359,119,40
134360,363,40
134361,306,48
134362,156,3
134363,292,39
134364,254,9
134365,180,20
134366,112,8
134367,462,21
134368,261,21
134369,116,39
134370,210,36
134371,385,42
134372,155,29
134373,153,39
134374,322,1
134375,422,3
134376,379,27
134377,400,2
134378,130,36
134379,140,46
134380,476,7
134381,130,11
134382,349,9
134383,310,9
134384,147,21
134385,130,12
134386,375,18
134387,106,26
134388,469,14
134389,267,3
134390,309,31
134391,186,24
134392,484,20
134393,245,10
134394,435,45
134395,451,25
134396,249,41
134397,336,6
134398,392,33
134399,467,11
134400,342,6
134401,146,35
134402,277,18
134403,174,44
134404,363,41
134405,465,46
134406,307,30
134407,353,4
134408,132,29
134409,117,9
134410,277,45
134411,378,23
134412,305,39
134413,223,32
134414,271,18
134415,319,22
134416,100,44
134417,471,38
134418,157,48
134419,305,44
